#   x       y(x)            y(x)^2       classical p(x)      V
 -1.989  1.03908667e-01  1.07970110e-02  0.00000000e+00    1.978061
 -1.988  1.04115495e-01  1.08400362e-02  0.00000000e+00    1.976072
 -1.987  1.04322630e-01  1.08832111e-02  0.00000000e+00    1.974085
 -1.986  1.04530073e-01  1.09265361e-02  0.00000000e+00    1.972098
 -1.985  1.04737823e-01  1.09700116e-02  0.00000000e+00    1.970113
 -1.984  1.04945882e-01  1.10136381e-02  0.00000000e+00    1.968128
 -1.983  1.05154249e-01  1.10574160e-02  0.00000000e+00    1.966145
 -1.982  1.05362924e-01  1.11013457e-02  0.00000000e+00    1.964162
 -1.981  1.05571907e-01  1.11454276e-02  0.00000000e+00    1.962181
 -1.980  1.05781200e-01  1.11896622e-02  0.00000000e+00    1.960200
 -1.979  1.05990801e-01  1.12340499e-02  0.00000000e+00    1.958221
 -1.978  1.06200711e-01  1.12785911e-02  0.00000000e+00    1.956242
 -1.977  1.06410931e-01  1.13232863e-02  0.00000000e+00    1.954265
 -1.976  1.06621460e-01  1.13681358e-02  0.00000000e+00    1.952288
 -1.975  1.06832299e-01  1.14131401e-02  0.00000000e+00    1.950313
 -1.974  1.07043448e-01  1.14582997e-02  0.00000000e+00    1.948338
 -1.973  1.07254907e-01  1.15036150e-02  0.00000000e+00    1.946365
 -1.972  1.07466676e-01  1.15490864e-02  0.00000000e+00    1.944392
 -1.971  1.07678755e-01  1.15947144e-02  0.00000000e+00    1.942421
 -1.970  1.07891146e-01  1.16404993e-02  0.00000000e+00    1.940450
 -1.969  1.08103847e-01  1.16864416e-02  0.00000000e+00    1.938481
 -1.968  1.08316859e-01  1.17325419e-02  0.00000000e+00    1.936512
 -1.967  1.08530182e-01  1.17788004e-02  0.00000000e+00    1.934545
 -1.966  1.08743816e-01  1.18252176e-02  0.00000000e+00    1.932578
 -1.965  1.08957763e-01  1.18717940e-02  0.00000000e+00    1.930613
 -1.964  1.09172020e-01  1.19185300e-02  0.00000000e+00    1.928648
 -1.963  1.09386590e-01  1.19654261e-02  0.00000000e+00    1.926685
 -1.962  1.09601472e-01  1.20124827e-02  0.00000000e+00    1.924722
 -1.961  1.09816667e-01  1.20597002e-02  0.00000000e+00    1.922761
 -1.960  1.10032173e-01  1.21070792e-02  0.00000000e+00    1.920800
 -1.959  1.10247993e-01  1.21546199e-02  0.00000000e+00    1.918841
 -1.958  1.10464125e-01  1.22023229e-02  0.00000000e+00    1.916882
 -1.957  1.10680570e-01  1.22501886e-02  0.00000000e+00    1.914925
 -1.956  1.10897329e-01  1.22982175e-02  0.00000000e+00    1.912968
 -1.955  1.11114401e-01  1.23464100e-02  0.00000000e+00    1.911013
 -1.954  1.11331786e-01  1.23947666e-02  0.00000000e+00    1.909058
 -1.953  1.11549485e-01  1.24432877e-02  0.00000000e+00    1.907105
 -1.952  1.11767499e-01  1.24919737e-02  0.00000000e+00    1.905152
 -1.951  1.11985826e-01  1.25408252e-02  0.00000000e+00    1.903201
 -1.950  1.12204467e-01  1.25898425e-02  0.00000000e+00    1.901250
 -1.949  1.12423423e-01  1.26390261e-02  0.00000000e+00    1.899301
 -1.948  1.12642694e-01  1.26883765e-02  0.00000000e+00    1.897352
 -1.947  1.12862279e-01  1.27378941e-02  0.00000000e+00    1.895405
 -1.946  1.13082180e-01  1.27875793e-02  0.00000000e+00    1.893458
 -1.945  1.13302395e-01  1.28374327e-02  0.00000000e+00    1.891513
 -1.944  1.13522926e-01  1.28874547e-02  0.00000000e+00    1.889568
 -1.943  1.13743772e-01  1.29376457e-02  0.00000000e+00    1.887625
 -1.942  1.13964934e-01  1.29880063e-02  0.00000000e+00    1.885682
 -1.941  1.14186412e-01  1.30385367e-02  0.00000000e+00    1.883741
 -1.940  1.14408206e-01  1.30892376e-02  0.00000000e+00    1.881800
 -1.939  1.14630316e-01  1.31401094e-02  0.00000000e+00    1.879861
 -1.938  1.14852742e-01  1.31911525e-02  0.00000000e+00    1.877922
 -1.937  1.15075485e-01  1.32423673e-02  0.00000000e+00    1.875985
 -1.936  1.15298545e-01  1.32937545e-02  0.00000000e+00    1.874048
 -1.935  1.15521921e-01  1.33453143e-02  0.00000000e+00    1.872113
 -1.934  1.15745615e-01  1.33970474e-02  0.00000000e+00    1.870178
 -1.933  1.15969625e-01  1.34489540e-02  0.00000000e+00    1.868245
 -1.932  1.16193953e-01  1.35010348e-02  0.00000000e+00    1.866312
 -1.931  1.16418599e-01  1.35532902e-02  0.00000000e+00    1.864380
 -1.930  1.16643562e-01  1.36057206e-02  0.00000000e+00    1.862450
 -1.929  1.16868843e-01  1.36583265e-02  0.00000000e+00    1.860521
 -1.928  1.17094442e-01  1.37111084e-02  0.00000000e+00    1.858592
 -1.927  1.17320359e-01  1.37640667e-02  0.00000000e+00    1.856665
 -1.926  1.17546595e-01  1.38172020e-02  0.00000000e+00    1.854738
 -1.925  1.17773149e-01  1.38705146e-02  0.00000000e+00    1.852813
 -1.924  1.18000022e-01  1.39240051e-02  0.00000000e+00    1.850888
 -1.923  1.18227213e-01  1.39776739e-02  0.00000000e+00    1.848965
 -1.922  1.18454724e-01  1.40315215e-02  0.00000000e+00    1.847042
 -1.921  1.18682553e-01  1.40855484e-02  0.00000000e+00    1.845121
 -1.920  1.18910702e-01  1.41397550e-02  0.00000000e+00    1.843200
 -1.919  1.19139170e-01  1.41941419e-02  0.00000000e+00    1.841281
 -1.918  1.19367958e-01  1.42487094e-02  0.00000000e+00    1.839362
 -1.917  1.19597066e-01  1.43034581e-02  0.00000000e+00    1.837445
 -1.916  1.19826493e-01  1.43583885e-02  0.00000000e+00    1.835528
 -1.915  1.20056241e-01  1.44135010e-02  0.00000000e+00    1.833613
 -1.914  1.20286309e-01  1.44687961e-02  0.00000000e+00    1.831698
 -1.913  1.20516697e-01  1.45242743e-02  0.00000000e+00    1.829785
 -1.912  1.20747406e-01  1.45799360e-02  0.00000000e+00    1.827872
 -1.911  1.20978435e-01  1.46357818e-02  0.00000000e+00    1.825961
 -1.910  1.21209785e-01  1.46918121e-02  0.00000000e+00    1.824050
 -1.909  1.21441457e-01  1.47480274e-02  0.00000000e+00    1.822141
 -1.908  1.21673449e-01  1.48044282e-02  0.00000000e+00    1.820232
 -1.907  1.21905762e-01  1.48610149e-02  0.00000000e+00    1.818325
 -1.906  1.22138397e-01  1.49177881e-02  0.00000000e+00    1.816418
 -1.905  1.22371354e-01  1.49747483e-02  0.00000000e+00    1.814512
 -1.904  1.22604632e-01  1.50318959e-02  0.00000000e+00    1.812608
 -1.903  1.22838233e-01  1.50892314e-02  0.00000000e+00    1.810704
 -1.902  1.23072155e-01  1.51467553e-02  0.00000000e+00    1.808802
 -1.901  1.23306399e-01  1.52044681e-02  0.00000000e+00    1.806901
 -1.900  1.23540966e-01  1.52623702e-02  0.00000000e+00    1.805000
 -1.899  1.23775855e-01  1.53204622e-02  0.00000000e+00    1.803100
 -1.898  1.24011066e-01  1.53787446e-02  0.00000000e+00    1.801202
 -1.897  1.24246601e-01  1.54372178e-02  0.00000000e+00    1.799305
 -1.896  1.24482458e-01  1.54958824e-02  0.00000000e+00    1.797408
 -1.895  1.24718638e-01  1.55547388e-02  0.00000000e+00    1.795513
 -1.894  1.24955142e-01  1.56137875e-02  0.00000000e+00    1.793618
 -1.893  1.25191969e-01  1.56730290e-02  0.00000000e+00    1.791724
 -1.892  1.25429119e-01  1.57324638e-02  0.00000000e+00    1.789832
 -1.891  1.25666592e-01  1.57920924e-02  0.00000000e+00    1.787940
 -1.890  1.25904390e-01  1.58519154e-02  0.00000000e+00    1.786050
 -1.889  1.26142511e-01  1.59119331e-02  0.00000000e+00    1.784161
 -1.888  1.26380956e-01  1.59721461e-02  0.00000000e+00    1.782272
 -1.887  1.26619726e-01  1.60325549e-02  0.00000000e+00    1.780385
 -1.886  1.26858819e-01  1.60931600e-02  0.00000000e+00    1.778498
 -1.885  1.27098237e-01  1.61539619e-02  0.00000000e+00    1.776612
 -1.884  1.27337980e-01  1.62149610e-02  0.00000000e+00    1.774728
 -1.883  1.27578047e-01  1.62761580e-02  0.00000000e+00    1.772844
 -1.882  1.27818438e-01  1.63375532e-02  0.00000000e+00    1.770962
 -1.881  1.28059155e-01  1.63991472e-02  0.00000000e+00    1.769081
 -1.880  1.28300197e-01  1.64609406e-02  0.00000000e+00    1.767200
 -1.879  1.28541564e-01  1.65229337e-02  0.00000000e+00    1.765321
 -1.878  1.28783256e-01  1.65851271e-02  0.00000000e+00    1.763442
 -1.877  1.29025274e-01  1.66475213e-02  0.00000000e+00    1.761564
 -1.876  1.29267617e-01  1.67101169e-02  0.00000000e+00    1.759688
 -1.875  1.29510286e-01  1.67729142e-02  0.00000000e+00    1.757812
 -1.874  1.29753281e-01  1.68359139e-02  0.00000000e+00    1.755938
 -1.873  1.29996601e-01  1.68991164e-02  0.00000000e+00    1.754064
 -1.872  1.30240248e-01  1.69625222e-02  0.00000000e+00    1.752192
 -1.871  1.30484221e-01  1.70261319e-02  0.00000000e+00    1.750320
 -1.870  1.30728520e-01  1.70899460e-02  0.00000000e+00    1.748450
 -1.869  1.30973146e-01  1.71539649e-02  0.00000000e+00    1.746581
 -1.868  1.31218098e-01  1.72181892e-02  0.00000000e+00    1.744712
 -1.867  1.31463377e-01  1.72826194e-02  0.00000000e+00    1.742844
 -1.866  1.31708982e-01  1.73472560e-02  0.00000000e+00    1.740978
 -1.865  1.31954915e-01  1.74120995e-02  0.00000000e+00    1.739113
 -1.864  1.32201174e-01  1.74771504e-02  0.00000000e+00    1.737248
 -1.863  1.32447761e-01  1.75424093e-02  0.00000000e+00    1.735384
 -1.862  1.32694674e-01  1.76078766e-02  0.00000000e+00    1.733522
 -1.861  1.32941916e-01  1.76735529e-02  0.00000000e+00    1.731661
 -1.860  1.33189484e-01  1.77394387e-02  0.00000000e+00    1.729800
 -1.859  1.33437380e-01  1.78055345e-02  0.00000000e+00    1.727940
 -1.858  1.33685604e-01  1.78718408e-02  0.00000000e+00    1.726082
 -1.857  1.33934156e-01  1.79383582e-02  0.00000000e+00    1.724225
 -1.856  1.34183036e-01  1.80050871e-02  0.00000000e+00    1.722368
 -1.855  1.34432244e-01  1.80720281e-02  0.00000000e+00    1.720512
 -1.854  1.34681780e-01  1.81391817e-02  0.00000000e+00    1.718658
 -1.853  1.34931644e-01  1.82065485e-02  0.00000000e+00    1.716805
 -1.852  1.35181836e-01  1.82741289e-02  0.00000000e+00    1.714952
 -1.851  1.35432357e-01  1.83419234e-02  0.00000000e+00    1.713100
 -1.850  1.35683207e-01  1.84099326e-02  0.00000000e+00    1.711250
 -1.849  1.35934385e-01  1.84781571e-02  0.00000000e+00    1.709400
 -1.848  1.36185892e-01  1.85465973e-02  0.00000000e+00    1.707552
 -1.847  1.36437728e-01  1.86152537e-02  0.00000000e+00    1.705704
 -1.846  1.36689893e-01  1.86841269e-02  0.00000000e+00    1.703858
 -1.845  1.36942387e-01  1.87532175e-02  0.00000000e+00    1.702012
 -1.844  1.37195211e-01  1.88225258e-02  0.00000000e+00    1.700168
 -1.843  1.37448363e-01  1.88920526e-02  0.00000000e+00    1.698325
 -1.842  1.37701845e-01  1.89617982e-02  0.00000000e+00    1.696482
 -1.841  1.37955657e-01  1.90317633e-02  0.00000000e+00    1.694640
 -1.840  1.38209798e-01  1.91019483e-02  0.00000000e+00    1.692800
 -1.839  1.38464269e-01  1.91723538e-02  0.00000000e+00    1.690960
 -1.838  1.38719070e-01  1.92429803e-02  0.00000000e+00    1.689122
 -1.837  1.38974200e-01  1.93138284e-02  0.00000000e+00    1.687284
 -1.836  1.39229661e-01  1.93848985e-02  0.00000000e+00    1.685448
 -1.835  1.39485452e-01  1.94561913e-02  0.00000000e+00    1.683612
 -1.834  1.39741573e-01  1.95277071e-02  0.00000000e+00    1.681778
 -1.833  1.39998024e-01  1.95994467e-02  0.00000000e+00    1.679944
 -1.832  1.40254805e-01  1.96714105e-02  0.00000000e+00    1.678112
 -1.831  1.40511918e-01  1.97435990e-02  0.00000000e+00    1.676280
 -1.830  1.40769360e-01  1.98160128e-02  0.00000000e+00    1.674450
 -1.829  1.41027133e-01  1.98886524e-02  0.00000000e+00    1.672620
 -1.828  1.41285237e-01  1.99615183e-02  0.00000000e+00    1.670792
 -1.827  1.41543672e-01  2.00346112e-02  0.00000000e+00    1.668964
 -1.826  1.41802438e-01  2.01079314e-02  0.00000000e+00    1.667138
 -1.825  1.42061535e-01  2.01814797e-02  0.00000000e+00    1.665312
 -1.824  1.42320963e-01  2.02552564e-02  0.00000000e+00    1.663488
 -1.823  1.42580722e-01  2.03292622e-02  0.00000000e+00    1.661664
 -1.822  1.42840812e-01  2.04034976e-02  0.00000000e+00    1.659842
 -1.821  1.43101234e-01  2.04779631e-02  0.00000000e+00    1.658020
 -1.820  1.43361987e-01  2.05526592e-02  0.00000000e+00    1.656200
 -1.819  1.43623071e-01  2.06275866e-02  0.00000000e+00    1.654380
 -1.818  1.43884487e-01  2.07027457e-02  0.00000000e+00    1.652562
 -1.817  1.44146235e-01  2.07781372e-02  0.00000000e+00    1.650744
 -1.816  1.44408315e-01  2.08537614e-02  0.00000000e+00    1.648928
 -1.815  1.44670726e-01  2.09296191e-02  0.00000000e+00    1.647112
 -1.814  1.44933470e-01  2.10057106e-02  0.00000000e+00    1.645298
 -1.813  1.45196545e-01  2.10820367e-02  0.00000000e+00    1.643484
 -1.812  1.45459952e-01  2.11585978e-02  0.00000000e+00    1.641672
 -1.811  1.45723692e-01  2.12353944e-02  0.00000000e+00    1.639860
 -1.810  1.45987764e-01  2.13124271e-02  0.00000000e+00    1.638050
 -1.809  1.46252168e-01  2.13896965e-02  0.00000000e+00    1.636240
 -1.808  1.46516904e-01  2.14672032e-02  0.00000000e+00    1.634432
 -1.807  1.46781973e-01  2.15449475e-02  0.00000000e+00    1.632624
 -1.806  1.47047374e-01  2.16229302e-02  0.00000000e+00    1.630818
 -1.805  1.47313108e-01  2.17011518e-02  0.00000000e+00    1.629012
 -1.804  1.47579174e-01  2.17796127e-02  0.00000000e+00    1.627208
 -1.803  1.47845574e-01  2.18583136e-02  0.00000000e+00    1.625404
 -1.802  1.48112306e-01  2.19372551e-02  0.00000000e+00    1.623602
 -1.801  1.48379370e-01  2.20164376e-02  0.00000000e+00    1.621800
 -1.800  1.48646768e-01  2.20958617e-02  0.00000000e+00    1.620000
 -1.799  1.48914499e-01  2.21755279e-02  0.00000000e+00    1.618200
 -1.798  1.49182562e-01  2.22554369e-02  0.00000000e+00    1.616402
 -1.797  1.49450959e-01  2.23355892e-02  0.00000000e+00    1.614604
 -1.796  1.49719689e-01  2.24159853e-02  0.00000000e+00    1.612808
 -1.795  1.49988752e-01  2.24966259e-02  0.00000000e+00    1.611012
 -1.794  1.50258149e-01  2.25775113e-02  0.00000000e+00    1.609218
 -1.793  1.50527879e-01  2.26586423e-02  0.00000000e+00    1.607424
 -1.792  1.50797942e-01  2.27400193e-02  0.00000000e+00    1.605632
 -1.791  1.51068339e-01  2.28216429e-02  0.00000000e+00    1.603841
 -1.790  1.51339069e-01  2.29035137e-02  0.00000000e+00    1.602050
 -1.789  1.51610132e-01  2.29856323e-02  0.00000000e+00    1.600261
 -1.788  1.51881530e-01  2.30679991e-02  0.00000000e+00    1.598472
 -1.787  1.52153261e-01  2.31506148e-02  0.00000000e+00    1.596685
 -1.786  1.52425326e-01  2.32334799e-02  0.00000000e+00    1.594898
 -1.785  1.52697724e-01  2.33165949e-02  0.00000000e+00    1.593113
 -1.784  1.52970456e-01  2.33999605e-02  0.00000000e+00    1.591328
 -1.783  1.53243523e-01  2.34835772e-02  0.00000000e+00    1.589545
 -1.782  1.53516923e-01  2.35674456e-02  0.00000000e+00    1.587762
 -1.781  1.53790657e-01  2.36515662e-02  0.00000000e+00    1.585981
 -1.780  1.54064725e-01  2.37359395e-02  0.00000000e+00    1.584200
 -1.779  1.54339127e-01  2.38205663e-02  0.00000000e+00    1.582421
 -1.778  1.54613864e-01  2.39054469e-02  0.00000000e+00    1.580642
 -1.777  1.54888934e-01  2.39905820e-02  0.00000000e+00    1.578865
 -1.776  1.55164339e-01  2.40759721e-02  0.00000000e+00    1.577088
 -1.775  1.55440078e-01  2.41616179e-02  0.00000000e+00    1.575313
 -1.774  1.55716151e-01  2.42475198e-02  0.00000000e+00    1.573538
 -1.773  1.55992559e-01  2.43336785e-02  0.00000000e+00    1.571765
 -1.772  1.56269301e-01  2.44200944e-02  0.00000000e+00    1.569992
 -1.771  1.56546377e-01  2.45067683e-02  0.00000000e+00    1.568221
 -1.770  1.56823788e-01  2.45937006e-02  0.00000000e+00    1.566450
 -1.769  1.57101534e-01  2.46808919e-02  0.00000000e+00    1.564681
 -1.768  1.57379614e-01  2.47683428e-02  0.00000000e+00    1.562912
 -1.767  1.57658028e-01  2.48560538e-02  0.00000000e+00    1.561145
 -1.766  1.57936777e-01  2.49440255e-02  0.00000000e+00    1.559378
 -1.765  1.58215861e-01  2.50322586e-02  0.00000000e+00    1.557613
 -1.764  1.58495279e-01  2.51207535e-02  0.00000000e+00    1.555848
 -1.763  1.58775032e-01  2.52095108e-02  0.00000000e+00    1.554085
 -1.762  1.59055120e-01  2.52985311e-02  0.00000000e+00    1.552322
 -1.761  1.59335542e-01  2.53878150e-02  0.00000000e+00    1.550561
 -1.760  1.59616300e-01  2.54773631e-02  0.00000000e+00    1.548800
 -1.759  1.59897392e-01  2.55671759e-02  0.00000000e+00    1.547041
 -1.758  1.60178819e-01  2.56572539e-02  0.00000000e+00    1.545282
 -1.757  1.60460580e-01  2.57475979e-02  0.00000000e+00    1.543525
 -1.756  1.60742677e-01  2.58382082e-02  0.00000000e+00    1.541768
 -1.755  1.61025109e-01  2.59290856e-02  0.00000000e+00    1.540013
 -1.754  1.61307875e-01  2.60202306e-02  0.00000000e+00    1.538258
 -1.753  1.61590977e-01  2.61116438e-02  0.00000000e+00    1.536505
 -1.752  1.61874413e-01  2.62033257e-02  0.00000000e+00    1.534752
 -1.751  1.62158185e-01  2.62952769e-02  0.00000000e+00    1.533001
 -1.750  1.62442291e-01  2.63874980e-02  0.00000000e+00    1.531250
 -1.749  1.62726733e-01  2.64799895e-02  0.00000000e+00    1.529501
 -1.748  1.63011509e-01  2.65727522e-02  0.00000000e+00    1.527752
 -1.747  1.63296621e-01  2.66657864e-02  0.00000000e+00    1.526005
 -1.746  1.63582068e-01  2.67590929e-02  0.00000000e+00    1.524258
 -1.745  1.63867850e-01  2.68526721e-02  0.00000000e+00    1.522513
 -1.744  1.64153966e-01  2.69465247e-02  0.00000000e+00    1.520768
 -1.743  1.64440419e-01  2.70406513e-02  0.00000000e+00    1.519025
 -1.742  1.64727206e-01  2.71350523e-02  0.00000000e+00    1.517282
 -1.741  1.65014328e-01  2.72297285e-02  0.00000000e+00    1.515541
 -1.740  1.65301786e-01  2.73246804e-02  0.00000000e+00    1.513800
 -1.739  1.65589578e-01  2.74199085e-02  0.00000000e+00    1.512061
 -1.738  1.65877706e-01  2.75154134e-02  0.00000000e+00    1.510322
 -1.737  1.66166169e-01  2.76111958e-02  0.00000000e+00    1.508585
 -1.736  1.66454968e-01  2.77072562e-02  0.00000000e+00    1.506848
 -1.735  1.66744101e-01  2.78035952e-02  0.00000000e+00    1.505113
 -1.734  1.67033570e-01  2.79002134e-02  0.00000000e+00    1.503378
 -1.733  1.67323373e-01  2.79971113e-02  0.00000000e+00    1.501645
 -1.732  1.67613512e-01  2.80942895e-02  0.00000000e+00    1.499912
 -1.731  1.67903987e-01  2.81917487e-02  0.00000000e+00    1.498181
 -1.730  1.68194796e-01  2.82894894e-02  0.00000000e+00    1.496450
 -1.729  1.68485941e-01  2.83875122e-02  0.00000000e+00    1.494721
 -1.728  1.68777420e-01  2.84858176e-02  0.00000000e+00    1.492992
 -1.727  1.69069235e-01  2.85844063e-02  0.00000000e+00    1.491265
 -1.726  1.69361385e-01  2.86832789e-02  0.00000000e+00    1.489538
 -1.725  1.69653871e-01  2.87824359e-02  0.00000000e+00    1.487813
 -1.724  1.69946691e-01  2.88818779e-02  0.00000000e+00    1.486088
 -1.723  1.70239847e-01  2.89816055e-02  0.00000000e+00    1.484365
 -1.722  1.70533338e-01  2.90816193e-02  0.00000000e+00    1.482642
 -1.721  1.70827164e-01  2.91819199e-02  0.00000000e+00    1.480921
 -1.720  1.71121325e-01  2.92825078e-02  0.00000000e+00    1.479200
 -1.719  1.71415821e-01  2.93833838e-02  0.00000000e+00    1.477481
 -1.718  1.71710653e-01  2.94845482e-02  0.00000000e+00    1.475762
 -1.717  1.72005819e-01  2.95860018e-02  0.00000000e+00    1.474045
 -1.716  1.72301321e-01  2.96877450e-02  0.00000000e+00    1.472328
 -1.715  1.72597157e-01  2.97897786e-02  0.00000000e+00    1.470613
 -1.714  1.72893329e-01  2.98921031e-02  0.00000000e+00    1.468898
 -1.713  1.73189835e-01  2.99947191e-02  0.00000000e+00    1.467185
 -1.712  1.73486677e-01  3.00976271e-02  0.00000000e+00    1.465472
 -1.711  1.73783854e-01  3.02008278e-02  0.00000000e+00    1.463761
 -1.710  1.74081365e-01  3.03043218e-02  0.00000000e+00    1.462050
 -1.709  1.74379212e-01  3.04081096e-02  0.00000000e+00    1.460341
 -1.708  1.74677394e-01  3.05121918e-02  0.00000000e+00    1.458632
 -1.707  1.74975910e-01  3.06165691e-02  0.00000000e+00    1.456925
 -1.706  1.75274761e-01  3.07212420e-02  0.00000000e+00    1.455218
 -1.705  1.75573948e-01  3.08262110e-02  0.00000000e+00    1.453513
 -1.704  1.75873469e-01  3.09314769e-02  0.00000000e+00    1.451808
 -1.703  1.76173324e-01  3.10370402e-02  0.00000000e+00    1.450105
 -1.702  1.76473515e-01  3.11429014e-02  0.00000000e+00    1.448402
 -1.701  1.76774040e-01  3.12490613e-02  0.00000000e+00    1.446701
 -1.700  1.77074900e-01  3.13555202e-02  0.00000000e+00    1.445000
 -1.699  1.77376095e-01  3.14622790e-02  0.00000000e+00    1.443301
 -1.698  1.77677624e-01  3.15693381e-02  0.00000000e+00    1.441602
 -1.697  1.77979488e-01  3.16766981e-02  0.00000000e+00    1.439905
 -1.696  1.78281686e-01  3.17843597e-02  0.00000000e+00    1.438208
 -1.695  1.78584219e-01  3.18923234e-02  0.00000000e+00    1.436513
